Class,IntA,IntB
0,P14598,Q09472
0,P39880,P54687
0,P39880,O95154
0,P53667,Q9H211
0,P53667,Q9Y675
0,Q12789,P82675
0,Q08495,Q96AZ6
0,Q08495,Q96A08
0,Q9UBT2,Q9UBR1
0,Q9Y2D0,Q08050
0,P25774,P59103
0,P33402,P54821
0,P33402,Q06546
0,Q15327,O94788
0,Q8N183,Q96RE9
0,Q9UNI6,P48735
0,Q9UNI6,Q9UII2
0,Q9UNI6,Q9Y216
0,P57723,Q8IY57
0,P57723,Q9ULX3
0,P39748,P62269
0,Q9Y291,Q13426
0,Q9Y291,P20264
0,Q16254,Q9NRN7
0,P48147,P15848
0,Q9BWT1,P38646
0,O75251,Q99733
0,O75251,P12524
0,P00918,Q5U623
0,P00918,P62995
0,P00918,P78527
0,O95639,Q9NWU1
0,Q92598,P08048
0,Q92598,P17405
0,O75880,Q8IUE6
0,O75880,P31270
0,O60284,P82663
0,O60284,Q9UHN1
0,Q07020,Q07864
0,Q07020,Q8IU81
0,O43791,P08263
0,O15235,P33240
0,Q5XKR4,O95379
0,Q92844,Q8WW12
0,Q8IZT9,P43304
0,Q8NI60,Q9H4I2
0,P16104,P31350
0,Q7L3B6,Q16621
0,Q9UHD2,Q8WYA1
0,Q92731,P40939
0,Q96QG7,Q5VWG9
0,Q02548,Q96PC2
0,Q9UBR1,Q15319
0,Q8TCS8,O60231
0,Q8TCS8,O60902
0,Q03111,Q6UB35
0,Q03111,Q8N3C0
0,O00142,P16220
0,O00142,Q9UBR2
0,P0C0S5,O75570
0,Q16543,Q9NYW8
0,Q16543,P09430
0,Q16543,Q9Y2P7
0,Q9BT17,Q5H9F3
0,Q16851,Q8IVW6
0,Q16851,O95243
0,Q8TDY4,Q07352
0,Q8TDY4,Q9Y6W3
0,Q14562,Q14152
0,Q14209,P61970
0,P41252,Q06547
0,O94768,O14772
0,P15374,Q15306
0,P15374,Q01664
0,P15374,P0C7P1
0,P26583,P20132
0,P05089,P35227
0,P05089,O15178
0,P05089,P17509
0,P05089,P49842
0,P17535,Q9BYC9
0,P17535,Q15102
0,P53396,O94763
0,P53396,Q16560
0,Q15102,P33778
0,Q15102,P14652
0,Q15102,Q8NFU5
0,Q15102,P08236
0,Q16740,P19622
0,P50548,P82664
0,P55039,Q5QJE6
0,Q02363,O14713
0,Q02363,Q8IXM3
0,Q9H257,Q07352
0,Q9H257,Q9H9Q4
0,P10074,P28332
0,Q9UDX5,Q14938
0,Q8N573,Q01658
0,Q8N573,O95551
0,Q8N573,P55317
0,Q9Y2T2,P35712
0,Q16143,P0C7P1
0,Q8WW12,O95429
0,P49368,Q13487
0,P82933,O95751
0,Q15415,Q38SD2
0,Q8N6F7,Q9Y5K3
0,Q8N6F7,P13686
0,P09132,Q8IVL1
0,P09132,Q8WYA6
0,P61970,Q9HCU8
0,P13639,P19793
0,P13639,Q7Z5L9
0,P26358,Q9H7D7
0,Q99956,O43316
0,Q99956,Q5M775
0,Q969P6,P05412
0,P09488,Q9Y5B0
0,P09884,Q01064
0,P10412,Q9BV36
0,Q9BV36,O43929
0,P00558,Q9UKF6
0,P13984,P68402
0,P13984,P50452
0,Q9UD71,Q14839
0,Q9UD71,Q6ZRS2
0,Q01543,P39023
0,Q14651,O94763
0,Q96CS3,O94953
0,P82932,Q969G3
0,P82932,P10243
0,P09017,P06732
0,P09017,P39023
0,Q8WVN8,Q86Y25
0,Q8WVN8,P23511
0,P62937,P29083
0,Q96PC2,Q8IXF0
0,P00441,P33992
0,Q14204,Q06330
0,Q9UDY6,O75529
0,Q9UDY6,Q9NX70
0,Q8NFU5,Q9NQR4
0,P56915,P78417
0,O14776,P21399
0,P07992,Q15173
0,P07992,O43307
0,P24298,Q07352
0,P24298,P62995
0,Q99581,P30626
0,O14920,P82970
0,O14920,Q05048
0,Q9NR20,P27707
0,Q9NR20,Q99697
0,P49753,Q6UB98
0,P49753,O00462
0,Q9UL03,P09210
0,P09210,P34059
0,P27708,O94993
0,O43541,Q9HCY8
0,Q92871,Q15906
0,Q8IVL1,O75879
0,Q8IVL1,Q9HD40
0,O43396,Q9BXL8
0,Q9Y535,Q9BYD1
0,P51114,P31271
0,Q15916,P43304
0,Q15916,Q96HU1
0,P22531,P10275
0,P55895,Q13162
0,Q8TE04,P07711
0,Q8TE04,Q86XK2
0,Q8N257,Q9NR46
0,Q8N257,Q14152
0,Q8N257,Q14790
0,P15056,P61218
0,Q9GZZ1,Q9BS31
0,P30260,P49411
0,Q14190,P53779
0,Q5SW96,Q9NZI6
