Class,IntA,IntB
0,P53597,P14653
0,P53597,P17480
0,P53597,Q5T6S3
0,P53597,P35548
0,P53597,P40617
0,P53597,Q6UXN9
0,P53597,P28702
0,P53597,P55317
0,P53597,O15156
0,P53597,P52435
0,P53597,Q9Y294
0,P53597,Q13569
0,P53597,Q99990
0,P53597,Q96T60
0,P53597,Q02556
0,P53597,O43248
0,P53597,P19387
0,P53597,Q01196
0,P53597,P28698
0,P53597,Q8IZL9
0,P53597,P17483
0,P53597,Q96QT6
0,P53597,Q9HCU8
0,P53597,P19447
0,P53597,Q01094
0,P53597,P25208
0,P53597,P17405
0,P53597,O14862
0,P53597,O75529
0,P53597,Q6UN15
0,P53597,Q6EKJ0
1,P53597,Q7LBR1
0,Q9H9P8,P37231
0,Q9H9P8,P15172
0,Q9H9P8,Q9Y6J0
0,Q9H9P8,P30291
0,Q9H9P8,P21675
0,Q9H9P8,P15408
0,Q9H9P8,O00462
0,Q9H9P8,O00115
0,Q9H9P8,P02545
0,Q9H9P8,Q16385
0,Q9H9P8,Q969S2
0,Q9H9P8,P0C7P1
0,Q9H9P8,O14862
0,Q9H9P8,P28069
0,Q9H9P8,P35712
0,Q9H9P8,Q9UHQ1
0,Q9H9P8,P31276
0,Q9H9P8,P17010
0,Q9H9P8,Q9UJW9
0,Q9H9P8,O15514
0,Q9H9P8,P25208
0,Q9H9P8,O95551
0,Q9H9P8,Q96FI4
0,Q9H9P8,Q06330
0,Q9H9P8,Q9C002
0,Q9H9P8,P14921
0,Q9H9P8,Q92769
0,Q9H9P8,Q96I25
0,Q9H9P8,Q9UL17
0,Q9H9P8,P28360
0,P13798,P51826
0,P13798,O94768
0,P13798,P01106
0,P13798,P62318
0,P13798,P23511
0,P13798,P78364
0,P13798,Q9Y675
0,P13798,Q9ULV3
0,P13798,Q6ZRS2
0,P13798,Q99729
0,P13798,Q96MH2
0,P13798,Q9BTC8
0,P13798,P40617
0,P13798,Q96KK5
0,P13798,Q06330
0,P13798,P31277
0,P13798,Q16520
0,P13798,O43543
0,P13798,O75478
0,P13798,Q12857
0,P13798,O96019
0,P13798,Q9UI36
0,P13798,P54803
0,P13798,Q9UHL9
0,P13798,P49640
0,P13798,P17010
0,P13798,P23193
0,P13798,Q6UN15
0,P13798,Q9UJA3
0,P13798,Q15475
1,P13798,P04278
1,P13798,P53990
1,P13798,Q9GZZ9
0,Q16643,O96020
0,Q16643,Q01543
0,Q16643,O75164
0,Q16643,P31249
0,Q16643,Q9UMQ3
0,Q16643,Q9UHR5
0,Q16643,P17275
0,Q16643,Q9NZI6
0,Q16643,Q8N9N8
0,Q16643,O43913
0,Q16643,O43781
0,Q16643,Q96KN3
0,Q16643,Q99081
0,Q16643,P58304
0,Q16643,Q9NVU0
0,Q16643,Q92922
0,Q16643,Q96JB3
0,Q16643,Q8IXF0
0,Q16643,P28698
0,Q16643,Q9BQ83
0,Q16643,Q8IY57
0,Q16643,P06899
1,Q16643,Q6XZF7
1,Q16643,P07737
1,Q16643,Q9NSB8
1,Q16643,Q6KC79
0,Q9BRA2,O60284
0,Q9BRA2,Q8WW12
0,Q9BRA2,P23511
0,Q9BRA2,Q12950
0,Q9BRA2,Q92925
0,Q9BRA2,Q15393
0,Q9BRA2,Q13416
0,Q9BRA2,P13284
0,Q9BRA2,Q16520
0,Q9BRA2,Q7Z7J5
0,Q9BRA2,P09012
0,Q9BRA2,P09874
0,Q9BRA2,Q13461
0,Q9BRA2,P15408
0,Q9BRA2,Q96EG1
0,Q9BRA2,Q9GZZ0
0,Q9BRA2,Q13523
0,Q9BRA2,Q9H2F5
0,Q9BRA2,Q8IZL9
0,Q9BRA2,Q9Y294
0,Q9BRA2,P27540
0,Q9BRA2,P52945
0,Q9BRA2,P19532
0,Q9BRA2,P49716
0,Q9BRA2,Q9Y5B0
0,Q9BRA2,Q96KN3
0,Q9BRA2,Q92769
0,Q9BRA2,P30876
1,Q9BRA2,P01185
1,Q9BRA2,P01178
1,Q9BRA2,Q16881
1,Q9BRA2,P01308
0,P62495,P26583
0,P62495,Q15723
0,P62495,Q14526
0,P62495,O43365
0,P62495,Q9HBE1
0,P62495,P54803
0,P62495,Q8N5A5
0,P62495,O75486
0,P62495,Q9GZZ0
0,P62495,P49716
0,P62495,Q9NVP2
0,P62495,O00754
0,P62495,P16383
0,P62495,P78549
0,P62495,O75478
0,P62495,Q0VD86
0,P62495,P06899
0,P62495,P29084
0,P62495,Q9NX01
0,P62495,Q9Y675
0,P62495,Q9UKY1
0,P62495,Q8TAD8
0,P62495,P16220
0,P62495,P11308
0,P62495,Q9Y3E1
0,P62495,Q07352
0,P62495,P43268
1,P62495,Q8IYD1
1,P62495,Q14145
0,Q93088,O75164
0,Q93088,Q9H0W9
0,Q93088,P78364
0,Q93088,Q96T37
0,Q93088,P58012
0,Q93088,P43235
0,Q93088,P54803
0,Q93088,Q92949
0,Q93088,Q86WB0
0,Q93088,Q9UKI8
0,Q93088,P32780
0,Q93088,Q96EG1
0,Q93088,O43829
0,Q93088,P02545
0,Q93088,P28324
0,Q93088,P50539
0,Q93088,O43913
0,Q93088,Q9NPC8
0,Q93088,Q8TAT5
0,Q93088,O60814
0,Q93088,P55318
0,Q93088,Q96DI7
0,Q93088,Q96T23
0,Q93088,Q13568
0,Q93088,Q9NXR8
0,Q93088,P62314
0,Q93088,O95071
0,Q93088,P33992
0,Q93088,P51531
0,Q93088,Q96KN3
0,Q93088,P49716
0,Q93088,Q14527
0,Q93088,Q14188
0,Q93088,Q8N1G1
0,Q9BTM9,Q9UNI6
0,Q9BTM9,O60284
0,Q9BTM9,P20671
0,Q9BTM9,O75164
0,Q9BTM9,P78364
0,Q9BTM9,P31249
0,Q9BTM9,O15156
0,Q9BTM9,Q53GS9
0,Q9BTM9,P49639
0,Q9BTM9,Q16621
0,Q9BTM9,Q9NVP2
0,Q9BTM9,P24864
0,Q9BTM9,P26599
0,Q9BTM9,Q9NP71
0,Q9BTM9,Q05923
0,Q9BTM9,O94782
0,Q9BTM9,Q969F1
0,Q9BTM9,P08236
0,Q9BTM9,Q5T6S3
0,Q9BTM9,Q8N9N5
0,Q9BTM9,Q92769
0,Q9BTM9,Q16520
0,Q9BTM9,Q8NDX5
0,Q9BTM9,P17275
0,Q9BTM9,P40617
0,Q9BTM9,Q8N1G1
0,Q9BTM9,Q9NYD6
0,Q9BTM9,P41161
1,Q9BTM9,Q9H1I8
1,Q9BTM9,Q12788
0,Q9P0R6,Q12800
0,Q9P0R6,P10619
0,Q9P0R6,Q9Y5K3
0,Q9P0R6,Q8WYA6
0,Q9P0R6,P28715
0,Q9P0R6,P40617
0,Q9P0R6,Q9UBU8
0,Q9P0R6,P09874
0,Q9P0R6,O95376
0,Q9P0R6,P12755
0,Q9P0R6,Q9NPJ6
0,Q9P0R6,Q01196
0,Q9P0R6,Q6P1J9
0,Q9P0R6,P43699
0,Q9P0R6,P78549
0,Q9P0R6,Q8WVC0
0,Q9P0R6,Q9P0K8
0,Q9P0R6,P33992
0,Q9P0R6,Q92769
0,Q9P0R6,Q09028
0,Q9P0R6,Q9UJA3
0,Q9P0R6,P23025
0,Q9P0R6,Q9GZZ0
0,Q9P0R6,P24928
