Class,IntA,IntB
0,Q8NCN2,P53597
0,Q8NCN2,Q13794
0,Q8NCN2,Q02252
0,Q8NCN2,Q9H9P8
0,Q8NCN2,Q49AM1
0,Q8NCN2,Q9BYG8
0,Q8NCN2,P49411
0,Q8NCN2,P82664
0,Q8NCN2,Q9BRA2
0,Q8NCN2,P62495
0,Q8NCN2,Q14678
0,Q8NCN2,Q9BTM9
0,Q8NCN2,Q9P0R6
0,Q8NCN2,P49789
0,Q8NCN2,Q96A58
0,P53597,Q16254
0,P53597,P10412
0,P53597,P14653
0,P53597,Q9NQ33
0,P53597,P35548
0,P53597,Q6UXN9
0,P53597,P52435
0,P53597,Q9Y294
0,P53597,P14678
0,P53597,Q13569
0,P53597,Q99990
0,P53597,Q96T60
0,P53597,Q02556
0,P53597,Q9BSM1
0,P53597,O43248
0,P53597,Q01196
0,P53597,P28698
0,P53597,P14652
0,P53597,Q8IZL9
0,P53597,P17483
0,P53597,Q96QT6
0,P53597,Q9HCU8
0,P53597,P17405
0,P53597,O75529
0,P53597,Q6UN15
0,P53597,Q6EKJ0
0,Q13794,P17535
0,Q13794,Q9UBC0
0,Q13794,P62875
0,Q13794,Q96QR8
0,Q13794,O15525
0,Q13794,Q13416
0,Q13794,P84103
0,Q13794,O75529
0,Q13794,P17509
0,Q13794,P61964
0,Q13794,Q13889
0,Q13794,Q02556
0,Q13794,Q9UKI8
0,Q13794,Q8WZ19
0,Q13794,Q86UU0
0,Q13794,P17010
0,Q13794,Q9Y294
0,Q13794,Q16777
0,Q13794,Q96I25
0,Q13794,Q05952
0,Q13794,Q49A26
0,Q13794,P34059
0,Q13794,Q8IZU0
0,Q13794,P62306
0,Q13794,P54132
0,Q13794,Q9UBR2
0,Q13794,Q96FI4
1,Q13794,P02775
1,Q13794,Q07817
1,Q13794,Q07820
1,Q13794,Q07812
0,Q02252,O75164
0,Q02252,O94953
0,Q02252,Q04727
0,Q02252,Q15853
0,Q02252,Q15637
0,Q02252,Q05195
0,Q02252,Q8IZL9
0,Q02252,Q14186
0,Q02252,P49848
0,Q02252,Q15054
0,Q02252,Q9ULX3
0,Q02252,Q13568
0,Q02252,O96028
0,Q02252,P07711
0,Q02252,P37275
0,Q02252,Q16385
0,Q02252,Q9H611
0,Q02252,Q13426
0,Q02252,O95948
0,Q02252,P31276
0,Q02252,P10276
0,Q02252,Q92759
0,Q02252,Q9UMQ3
0,Q02252,P0C0S8
0,Q02252,Q9NXR8
0,Q02252,P55771
0,Q02252,Q13416
0,Q02252,Q00688
0,Q02252,Q7Z591
0,Q02252,O75676
0,Q02252,Q96A08
0,Q9H9P8,Q9UDW3
0,Q9H9P8,Q05195
0,Q9H9P8,O15151
0,Q9H9P8,P15172
0,Q9H9P8,P30291
0,Q9H9P8,P21675
0,Q9H9P8,O00462
0,Q9H9P8,O00115
0,Q9H9P8,Q16385
0,Q9H9P8,P51532
0,Q9H9P8,P28069
0,Q9H9P8,P35712
0,Q9H9P8,Q9UHQ1
0,Q9H9P8,P31276
0,Q9H9P8,P17010
0,Q9H9P8,Q9UJW9
0,Q9H9P8,O15514
0,Q9H9P8,Q96FI4
0,Q9H9P8,Q9C002
0,Q9H9P8,Q8WYH8
0,Q9H9P8,Q92769
0,Q9H9P8,Q96I25
0,Q9H9P8,Q969G3
0,Q9H9P8,Q9UL17
0,Q9H9P8,P28360
0,Q49AM1,O00267
0,Q49AM1,Q15466
0,Q49AM1,Q8WYA6
0,Q49AM1,O43684
0,Q49AM1,Q7Z7J5
0,Q49AM1,P30291
0,Q49AM1,P84103
0,Q49AM1,Q96JN0
0,Q49AM1,Q8WZ19
0,Q49AM1,P83876
0,Q49AM1,Q8IU81
0,Q49AM1,P36954
0,Q49AM1,Q03052
0,Q49AM1,Q9NS39
0,Q49AM1,Q6ZRS2
0,Q49AM1,P35475
0,Q49AM1,Q13950
0,Q49AM1,Q92830
0,Q49AM1,Q5VWG9
0,Q49AM1,Q00056
0,Q49AM1,P38571
0,Q49AM1,Q9UHG3
0,Q49AM1,P55157
0,Q9BYG8,Q13416
0,Q9BYG8,O75528
0,Q9BYG8,Q9NYD6
0,Q9BYG8,P28069
0,Q9BYG8,Q6NXT2
0,Q9BYG8,Q8N5A5
0,Q9BYG8,P51513
0,Q9BYG8,O96028
0,Q9BYG8,Q6P1J9
0,Q9BYG8,Q9P0K8
0,Q9BYG8,Q15562
0,Q9BYG8,P17050
0,Q9BYG8,O43365
0,Q9BYG8,Q8NDX5
0,Q9BYG8,Q99081
0,Q9BYG8,Q9H0W9
0,Q9BYG8,O60675
0,Q9BYG8,Q9H4I2
0,Q9BYG8,P23527
0,Q9BYG8,P23771
0,Q9BYG8,Q96AJ1
0,Q9BYG8,P83876
0,P49411,P21291
0,P49411,P51826
0,P49411,Q14209
0,P49411,P17535
0,P49411,Q15415
0,P49411,P30260
0,P49411,Q12947
0,P49411,P82970
0,P49411,P48431
0,P49411,Q13156
0,P49411,Q01130
0,P49411,O15379
0,P49411,Q8WVY7
0,P49411,P35680
0,P49411,P22415
0,P49411,Q6UB98
0,P49411,Q9UBR2
0,P49411,P28360
0,P49411,Q9BSM1
0,P49411,P41161
0,P49411,P61218
0,P49411,P19419
0,P49411,O00257
0,P49411,P31276
0,P49411,P83876
0,P49411,Q02080
0,P49411,Q9H2F5
0,P49411,P47902
0,P49411,Q9H211
0,P49411,Q9H611
0,P49411,Q9UGN5
0,P49411,P24928
0,P49411,Q9UNL4
0,P49411,P62316
1,P49411,P35579
1,P49411,P38606
0,P82664,P17535
0,P82664,Q00403
0,P82664,Q8N257
0,P82664,P31269
0,P82664,P07686
0,P82664,O96019
0,P82664,O75607
0,P82664,P17509
0,P82664,Q9NZI6
0,P82664,Q99877
0,P82664,P41235
0,P82664,Q9H211
0,P82664,Q5QJE6
0,P82664,Q99733
0,P82664,O60675
0,P82664,O43829
0,P82664,O95343
0,P82664,Q9Y603
0,P82664,P24928
0,P82664,Q14186
0,P82664,O14802
0,P82664,Q14807
0,P82664,Q96SD1
0,P82664,P28340
0,P82664,Q9P2K5
0,P82664,P16402
0,P82664,Q15054
0,Q9BRA2,O60284
0,Q9BRA2,Q8WW12
0,Q9BRA2,Q8IVL1
0,Q9BRA2,P23511
0,Q9BRA2,P41229
0,Q9BRA2,Q12950
0,Q9BRA2,P15918
0,Q9BRA2,Q13156
0,Q9BRA2,Q13416
0,Q9BRA2,P10242
0,Q9BRA2,Q7Z7J5
0,Q9BRA2,P09012
0,Q9BRA2,P09874
0,Q9BRA2,Q15744
0,Q9BRA2,P22492
0,Q9BRA2,Q96EG1
0,Q9BRA2,Q5VVJ2
0,Q9BRA2,Q9H2F5
0,Q9BRA2,Q8IZL9
0,Q9BRA2,Q9Y294
0,Q9BRA2,Q96KN3
0,Q9BRA2,O00311
0,Q9BRA2,Q14CB8
0,Q9BRA2,O75971
0,Q9BRA2,Q92769
0,Q9BRA2,P05423
1,Q9BRA2,P63167
1,Q9BRA2,P01185
1,Q9BRA2,P01178
1,Q9BRA2,Q16881
1,Q9BRA2,P01308
0,P62495,P09067
0,P62495,Q15723
0,P62495,P31269
0,P62495,O43365
0,P62495,Q9HBE1
0,P62495,Q9P2W1
0,P62495,P54803
0,P62495,Q8N5A5
0,P62495,O00754
0,P62495,P78549
0,P62495,Q03181
