Class,IntA,IntB
0,P14598,P19532
0,P53667,P32780
0,Q12789,Q08495
0,Q12789,P82675
0,Q08495,O75526
0,Q9UBT2,O60760
0,Q9Y2D0,Q08050
0,P25774,P33402
0,P25774,P50452
0,P33402,P46063
0,P33402,Q9P2W1
0,Q9UNI6,Q8WVM0
0,Q9UNI6,Q8N427
0,P57723,Q12946
0,P57723,O43781
0,Q9Y291,Q9Y6P5
0,Q9Y291,Q92925
0,Q16254,O00142
0,P48147,P49715
0,Q9BWT1,O14618
0,Q9BWT1,O95361
0,O75251,Q99733
0,O75251,O95619
0,P00918,Q9UNP9
0,Q92598,Q01851
0,O75880,P31273
0,O75880,Q16560
0,O60284,Q9NY74
0,O60284,P05413
0,Q07020,P24864
0,Q07020,Q14526
0,O15235,P09012
0,Q5XKR4,Q03154
0,Q92844,P26358
0,Q92844,P43268
0,Q8NI60,Q8WV37
0,Q8NI60,O75593
0,Q14469,P35754
0,Q9BYG8,P18846
0,P16104,P55084
0,Q7L3B6,P31268
0,Q7L3B6,Q16656
0,Q7L3B6,P35244
0,P33076,P24298
0,Q92731,P51857
0,Q92731,Q00059
0,Q9H0E9,Q9BTM9
0,Q96QG7,P62875
0,Q9UBR1,Q86UU0
0,Q3YBR2,P50213
0,Q3YBR2,P68402
0,Q3YBR2,Q13085
0,Q8TCS8,Q9H5J8
0,Q8TCS8,Q9NPE2
0,O00142,Q9GZZ0
0,O00142,O43679
0,P0C0S5,Q9Y6R0
0,Q16543,O60563
0,Q16543,Q5QJE6
0,P21291,Q02153
0,Q9BT17,Q13156
0,P63279,O43504
0,P63279,O95749
0,P05413,Q15583
0,Q16851,P04066
0,Q16851,P31268
0,Q14106,Q13415
0,Q14106,O00472
0,Q14106,P35548
0,Q8TDY4,P14651
0,P62807,Q13405
0,P62807,Q14CX7
0,P62807,P23378
0,Q14914,P20265
0,Q07617,P35244
0,O94768,Q8N142
0,P15374,O00712
0,P15374,Q96BP2
0,P26583,Q9BXI3
0,P26583,Q8IVS2
0,P05089,P17509
0,Q96PU4,Q15102
0,Q15102,O60356
0,Q9H6S3,Q9UH92
0,Q16740,O43781
0,P50548,P55039
0,P50548,Q16548
0,P50548,Q9NRV9
0,Q02363,Q9UIV8
0,P10074,Q9NRV9
0,P10074,Q8WVM0
0,Q9UDX5,P03372
0,Q9UDX5,Q14807
0,P20671,P52566
0,P20671,Q92871
0,Q9Y2T2,Q8N9N5
0,Q9Y2T2,Q8WXA9
0,Q16143,Q16533
0,Q16143,P32314
0,P62917,Q0VD86
0,P49368,Q05195
0,P18615,Q7L0Y3
0,P18615,Q9HD33
0,P82933,Q00403
0,P82933,Q9UL49
0,Q8N6F7,P06899
0,Q13362,Q9NP74
0,Q9UDW3,Q9H9P8
0,P13639,O14802
0,Q99956,Q8IXQ5
0,Q969P6,Q96LT9
0,P09488,Q9UNP9
0,Q9BV36,Q15916
0,Q9UD71,Q16666
0,Q00403,P51114
0,Q00403,Q14204
0,Q00403,Q9BY32
0,Q01543,P40939
0,Q14651,P15923
0,P31270,P35218
0,Q96CS3,O00754
0,Q96CS3,P10244
0,P31274,P35325
0,Q9NX20,P52657
0,Q9NX20,Q8TDY2
0,P22736,P26639
0,P82932,Q92925
0,P82932,Q99081
0,Q8WVN8,Q9NV56
0,Q8WVN8,Q9UJC5
0,Q8WVN8,Q86TM3
0,Q8WVN8,Q12952
0,P12004,Q9H5Q4
0,P12004,Q13867
0,Q96PC2,P62304
0,Q96PC2,Q00056
0,Q96PC2,O75807
0,Q96PC2,P78549
0,Q96PC2,Q9NYW8
0,Q96PC2,Q16777
0,P00441,P17509
0,Q14204,O95376
0,Q9UDY6,Q96FI4
0,Q8NFU5,Q96HA7
0,O95429,Q15637
0,O95429,Q9GZR1
0,O95429,Q9NTZ6
0,P56915,Q9H7D7
0,P56915,P41279
0,Q9H7D7,P50897
0,Q9H7D7,Q14CB8
0,Q9H7D7,O43543
0,O14776,P54098
0,P07992,Q9Y4K4
0,P07992,O43307
0,P24298,P29374
0,Q99581,O14920
0,Q99581,P00492
0,P49753,O15525
0,P49753,Q8IVL1
0,P09210,P04066
0,P09210,Q96BP2
0,Q6ZYL4,Q9BTM9
0,O43541,P22531
0,Q92871,Q6PL18
0,Q8IVL1,Q14152
0,Q8IVL1,Q969K4
0,Q99551,P03372
0,Q99551,Q15170
0,Q03923,P21673
0,Q03923,P17987
0,Q03923,Q9NT62
0,O43396,O95343
0,O43396,P52926
0,Q9Y535,Q8N142
0,P51114,O60682
0,P51114,P09429
0,P51114,Q9NSY1
0,P51114,A6NEQ0
0,P51114,P82970
0,Q8N807,Q8WWV3
0,Q15916,P32322
0,Q15916,P15428
0,O75164,Q92552
0,P25398,Q16385
0,P25398,Q8TAT5
0,P55895,Q9BPZ3
0,P55895,Q5SW96
0,P55895,Q13162
0,P55895,Q2M3C7
0,Q8TE04,Q92522
0,Q9H5J8,Q9H2J4
0,Q9H2J4,Q8IXQ6
0,Q9H2J4,Q06330
0,Q9H2J4,O95125
0,Q8N257,P78358
0,Q15562,P20591
0,P51688,P32119
0,P51688,Q9NR46
0,P51688,P47874
0,Q9GZZ1,P17050
0,Q9GZZ1,Q9NZL3
0,O75936,P0C1H6
0,P50453,P41134
0,Q15046,P35712
0,O94953,P52888
0,P48163,P52701
0,O75879,P02545
0,O75879,P17275
0,O75879,Q8WXA9
0,P19793,P15104
0,P19793,Q96A58
0,P15104,Q13761
0,P15104,P07602
0,P49675,Q06416
0,O60508,P38646
0,O75563,Q99877
0,P23434,P48382
0,P17676,Q9NP86
0,P17676,O00170
0,Q96GX9,Q9UNY5
0,O00623,P56589
0,P09001,Q9UHV7
0,P23511,P17174
0,O95405,O14924
0,O95405,Q15651
0,O95405,P62306
0,P05164,Q96G01
0,P05164,Q9UPN7
0,Q9HC29,Q9UKI9
0,Q9HC29,Q9NV56
0,Q9HC29,Q15560
0,Q9NZI7,Q86XT4
0,P40261,Q9UHQ1
0,P40261,O75030
0,P40261,O60315
0,Q8N1V2,Q16778
0,Q8N1V2,Q8WVC0
0,P63244,Q08493
0,Q92841,Q14894
0,Q92841,Q9H4K7
0,P78364,Q9Y6R0
0,P29558,Q9NRN7
0,P29558,Q9UPY3
0,P15559,Q53GS9
0,Q15723,Q9H4A3
0,O60356,Q8N5U6
0,Q06945,P51116
0,Q92526,P0C7P1
0,P49914,Q8TE85
0,P49914,P48431
0,P09429,O00170
0,O43543,Q9Y2J8
0,P28838,P28698
0,P10244,Q9NWU1
0,Q15173,Q9UKN8
0,Q15173,P0DJD3
0,Q9BXI3,Q01826
0,P62875,P51970
0,P0C7P0,Q14186
0,P0C7P0,P61371
0,Q13287,Q9HAW0
0,P06454,P07864
0,P15428,O95218
0,P15428,Q9BWT3
0,P15428,P15408
0,O94993,P18440
0,O94993,P68104
0,P14653,O94788
0,Q16540,P27695
0,P15923,Q13085
0,P15923,P09960
0,Q96M11,P24864
0,Q02962,Q9BYN8
0,Q02962,P35218
0,P18054,O60264
0,Q14442,Q9BUL9
0,P31249,Q9HCY8
0,Q9BTM9,P24864
0,P20591,P51946
0,P20591,P41161
0,Q06265,P42285
0,P19622,P62942
0,P19622,O00471
0,P32119,O75643
0,P32119,O43248
0,Q9HD40,Q53T94
0,Q9HD40,Q13487
0,Q9HD40,Q86TM3
0,Q9HD40,Q03701
0,P17706,P31276
0,Q12952,Q14678
0,P06732,P50897
0,P06732,P06899
0,Q9H4K7,P61244
0,Q9UPV9,Q9HCY8
0,Q99697,P57721
0,Q99697,P56277
0,Q13546,Q05048
0,Q13546,Q9Y3Z3
0,Q05925,Q6P1L8
0,Q01658,O43307
0,Q01658,P56277
0,P12104,Q86WB0
0,P12104,Q86TM3
0,P12104,Q02556
0,Q15466,P48643
0,P19878,O95948
0,Q13637,P35227
0,Q12824,P35326
0,Q14999,Q15561
0,Q14999,P51784
0,Q9BWT3,P35236
0,O75586,Q13795
0,P48200,P28340
0,P48200,P05423
0,Q9NPC7,Q9HCP0
0,P53677,P09629
0,P17480,P68104
0,O00471,O00115
0,O00471,Q8TAP9
0,O60711,Q9UHR5
0,O60711,Q8NDX5
0,Q9H5F2,P51970
0,Q9H5F2,Q8N983
0,Q9H5F2,Q96I99
0,P49589,Q05195
0,P49589,O94906
0,Q8WYA6,P51649
0,P10828,Q99469
0,Q02252,Q9HC52
0,P82970,Q16643
0,P82970,Q9NRJ4
0,Q9H5Q4,P54803
0,Q96AJ1,P29144
0,Q96AJ1,Q9Y6G3
0,O00170,P28698
0,O43593,P23297
0,O43593,Q15080
0,P78540,O14646
0,Q9C0F3,P50452
0,Q9HCP0,O43364
0,Q9HCP0,Q05195
0,Q08050,P42679
0,P42679,Q86YN6
0,P24468,P20807
0,P24468,Q14790
0,P24468,Q9NP97
