Class,IntA,IntB
1,Q14451,P04626
1,Q14451,P21860
1,Q14451,Q05397
1,Q14451,Q92730
1,Q14451,P06213
1,Q14451,P31947
1,Q14451,P54762
1,P04626,O00459
1,P04626,Q99952
1,P04626,Q9UJM3
1,P04626,Q9NRD5
1,P04626,Q06124
1,P04626,P15309
1,P04626,P27986
1,P04626,P12931
1,P04626,P21860
1,P04626,P42679
1,P04626,P29353
1,P04626,Q05397
1,P04626,Q14289
1,P04626,Q02297
1,P04626,P16070
1,P04626,Q05209
1,P04626,Q14974
1,P04626,Q9UNE7
1,P04626,O75367
1,P04626,P02786
1,P04626,P05023
1,P04626,P22681
1,P21860,O00459
1,P21860,P27986
1,P21860,Q06124
1,P21860,P29353
1,P21860,O14511
1,P21860,P27701
1,P21860,Q02297
1,P21860,P42336
1,P21860,P68366
1,Q05397,P43405
1,Q05397,P07947
1,Q05397,P07948
1,Q05397,P27986
1,Q05397,Q06124
1,Q05397,P12931
1,Q05397,P29353
1,Q05397,P29317
1,Q05397,Q9Y490
1,Q05397,P51813
1,Q05397,P49023
1,Q05397,P56945
1,Q05397,O43639
1,Q05397,P49841
1,Q05397,Q9UNA1
1,Q05397,Q9ULH1
1,Q05397,O75925
1,Q05397,P16144
1,Q05397,P41240
1,Q05397,P43146
1,Q05397,Q92859
1,Q05397,P05556
1,Q05397,P35568
1,Q05397,O60674
1,Q05397,P46108
1,Q05397,P49815
1,Q05397,Q9H3S7
1,Q92730,Q13017
1,Q92730,O43157
1,P06213,O15524
1,P06213,P27986
1,P06213,Q06124
1,P06213,P29350
1,P06213,P29353
1,P06213,Q07666
1,P06213,Q15262
1,P06213,P23458
1,P06213,P51692
1,P06213,Q05655
1,P06213,P20936
1,P06213,P35568
1,P06213,O60674
1,P06213,Q05209
1,P06213,Q9NRF2
1,P06213,O14492
1,P06213,P22413
1,P31947,Q9UJM3
1,P31947,Q9H0H5
1,P31947,P10398
1,P31947,Q99959
1,P31947,O15151
1,P31947,Q99418
1,P31947,Q00987
1,P31947,O94875
1,P31947,Q04912
1,P31947,O75592
1,P31947,P40818
1,P31947,O15056
1,P31947,P30291
1,P31947,Q00839
1,P31947,Q92934
1,P31947,Q9UDY2
1,P31947,Q8WUI4
1,P31947,Q96PU5
1,P31947,Q9Y446
1,P31947,P33176
1,P31947,O60269
1,P31947,P30305
1,P31947,Q14103
1,P31947,P23588
1,P31947,O14639
1,P31947,Q92625
1,P31947,Q5VV41
1,P31947,Q12774
1,P31947,Q86UW9
1,P31947,Q13627
1,P31947,Q9H2C0
1,P31947,Q02241
1,P31947,Q9Y2U5
1,P31947,Q7KZI7
1,P31947,Q6WCQ1
1,P31947,Q9UBF8
1,P31947,Q86W92
1,P31947,O95685
1,P31947,P17706
1,P31947,P26045
1,P31947,O94885
1,P31947,Q9BRG2
1,P31947,Q9P0V3
1,P31947,Q8TF72
1,P31947,O43166
1,P31947,O60292
1,P31947,Q08AE8
1,P31947,P78524
1,P31947,Q8IZW8
1,P31947,Q13049
1,P31947,Q14966
1,P31947,Q6ICG6
1,P54762,P22681
1,P54762,P52803
1,P54762,P24666
0,P54762,Q96P44
0,P54762,Q14CZ8
0,P54762,Q96A58
0,P54762,Q86VQ3
1,O00459,P22681
1,O00459,P29353
1,O00459,P46109
1,O00459,P10747
1,O00459,P01133
1,O00459,P42338
1,O00459,P42336
1,O00459,P46108
1,O00459,P19320
1,O00459,P19012
1,Q9UJM3,P60953
1,Q9NRD5,P98172
1,Q9NRD5,P49683
1,Q9NRD5,Q14831
1,Q9NRD5,P29323
1,Q9NRD5,P42262
1,Q9NRD5,P42263
1,Q9NRD5,Q01959
1,Q9NRD5,P48058
1,Q9NRD5,Q9Y624
1,Q9NRD5,P42261
1,Q9NRD5,Q13003
1,Q9NRD5,P23975
1,Q9NRD5,P78348
1,Q06124,P22681
1,Q06124,P16471
1,Q06124,Q14289
1,Q06124,P27986
1,Q06124,P09619
1,Q06124,P16234
1,Q06124,P29317
1,Q06124,P48357
1,Q06124,Q03135
1,Q06124,P42229
1,Q06124,P46109
1,Q06124,P49023
1,Q06124,Q13291
1,Q06124,P51692
1,Q06124,O95297
1,Q06124,Q7Z6A9
1,Q06124,Q92835
1,Q06124,P13688
1,Q06124,P17948
1,Q06124,P12931
1,Q06124,P32239
1,Q06124,P16581
1,Q06124,P19235
1,Q06124,Q08345
1,Q06124,P08069
1,Q06124,P35568
1,Q06124,P23458
1,Q06124,O60674
1,Q06124,P20138
1,Q06124,P08581
1,Q06124,Q15116
1,Q06124,P19320
1,Q06124,Q9H3M7
1,P27986,P22681
1,P27986,Q15464
1,P27986,Q13094
1,P27986,O43561
1,P27986,P45983
1,P27986,P09619
1,P27986,P10747
1,P27986,P09564
1,P27986,P12931
1,P27986,Q96B97
1,P27986,P42768
1,P27986,P15509
1,P27986,P10398
1,P27986,P29353
1,P27986,P46109
1,P27986,P68363
1,P27986,O43184
1,P27986,P42338
1,P27986,P56945
1,P27986,Q9UKW4
1,P27986,P07766
1,P27986,P29350
1,P27986,P60953
1,P27986,Q07666
1,P27986,P11362
1,P27986,P31749
1,P27986,P46108
1,P27986,P08581
1,P27986,P16234
1,P27986,P19235
1,P27986,P03372
1,P27986,P12318
1,P27986,P35568
1,P27986,O60674
1,P27986,P14778
1,P27986,P06239
1,P27986,P42336
1,P27986,Q99704
1,P27986,P29317
1,P27986,P41970
1,P27986,P38398
1,P27986,Q13111
1,P27986,P19793
1,P27986,P17948
1,P12931,P16070
1,P12931,P22681
1,P12931,P43405
1,P12931,Q15464
1,P12931,P61978
1,P12931,Q14289
1,P12931,P27635
1,P12931,P07948
1,P12931,P18433
1,P12931,Q07954
1,P12931,P98172
1,P12931,P42768
1,P12931,P42679
1,P12931,Q12929
1,P12931,P29323
1,P12931,Q03135
1,P12931,P98082
1,P12931,Q9Y4K3
1,P12931,Q05193
1,P12931,Q07666
1,P12931,P49023
1,P12931,Q07960
1,P12931,P56945
1,P12931,Q16825
1,P12931,O95297
1,P12931,Q13177
1,P12931,Q9ULH1
1,P12931,P18545
1,P12931,P13945
1,P12931,P25098
1,P12931,O60716
1,P12931,P09619
1,P12931,P23743
1,P12931,O15111
1,P12931,Q92731
1,P12931,Q13114
1,P12931,O14920
1,P12931,P14921
1,P12931,Q8IZL8
1,P12931,P41240
1,P12931,P06401
1,P12931,Q14118
1,P12931,P10275
1,P12931,P46527
1,P12931,P19793
1,P12931,P12814
1,P12931,P03372
1,P12931,Q12879
1,P12931,P20936
1,P12931,P20823
1,P12931,P08581
1,P12931,Q14686
1,P12931,O14939
1,P12931,P46108
1,P12931,Q09472
1,P12931,P10276
1,P12931,P10828
1,P12931,P35869
1,P12931,P27540
1,P12931,O43281
1,P12931,Q01973
1,P12931,P55196
1,P12931,Q8TBB1
1,P12931,P68133
1,P12931,Q92793
1,P12931,P35326
1,P12931,P11473
1,P12931,P11474
1,P12931,P19438
1,P42679,P04629
1,P29353,P22681
1,P29353,Q13094
1,P29353,P07948
1,P29353,Q99704
1,P29353,P35968
1,P29353,P16885
1,P29353,P29317
1,P29353,P43403
1,P29353,Q05655
1,P29353,Q07954
1,P29353,P20963
1,P29353,Q16288
1,P29353,P31785
1,P29353,Q05209
1,P29353,Q12929
1,P29353,Q08345
1,P29353,P33151
1,P29353,O94973
1,P29353,Q92835
1,P29353,P13688
1,P29353,Q05682
